Date,Snapshot,Player,Team,Pitcher,BestBook,BestOdds,ModelProb,RawModelProb,Edge,Confidence,Grade,Tier,TopEdgeRank,TopProbRank,Stake,Play,Result,Profit
2026-05-29,,Ramón Laureano,San Diego Padres,Paxton Schultz,BetMGM,385,0.167,0.071,-0.0392,39,D,,,,0.0,NO,,
2026-05-29,,Ty France,San Diego Padres,Paxton Schultz,FanDuel,405,0.1583,0.071,-0.0397,34,D,,,,0.0,NO,,
2026-05-29,,Kyle Isbel,Kansas City Royals,MacKenzie Gore,FanDuel,418,0.1531,0.071,-0.0399,32,D,,,,0.0,NO,,
2026-05-29,,Jackson Holliday,Baltimore Orioles,Adam Macko,DraftKings,410,0.156,0.0724,-0.04,32,D,,,,0.0,NO,,
2026-05-29,,Tyler Stephenson,Cincinnati Reds,Grant Holmes,FanDuel,405,0.1578,0.0708,-0.0403,34,D,,,,0.0,NO,,
2026-05-29,,Joe Mack,Miami Marlins,Freddy Peralta,BetMGM,417,0.1531,0.071,-0.0403,31,D,,,,0.0,NO,,
2026-05-29,,Yordan Alvarez,Houston Astros,Coleman Crow,DraftKings,307,0.2053,0.071,-0.0404,59,C,,,,0.0,NO,,
2026-05-29,,Caleb Durbin,Boston Red Sox,Slade Cecconi,DraftKings,418,0.1524,0.0707,-0.0406,31,D,,,,0.0,NO,,
2026-05-29,,Joey Ortiz,Milwaukee Brewers,Kai-Wei Teng,FanDuel,379,0.1678,0.0714,-0.0409,39,D,,,,0.0,NO,,
2026-05-29,,TJ Friedl,Cincinnati Reds,Grant Holmes,BetMGM,416,0.1526,0.0708,-0.0412,31,D,,,,0.0,NO,,
2026-05-29,,Kyle Schwarber,Philadelphia Phillies,Justin Wrobleski,BetMGM,355,0.178,0.0673,-0.0418,85,C,,,,0.0,NO,,
2026-05-29,,Caleb Durbin,Boston Red Sox,Slade Cecconi,BetMGM,375,0.1681,0.0715,-0.0424,39,D,,,,0.0,NO,,
2026-05-29,,Xander Bogaerts,San Diego Padres,Paxton Schultz,BetMGM,375,0.167,0.071,-0.0435,39,D,,,,0.0,NO,,
2026-05-29,,Kyle Karros,Colorado Rockies,Logan Webb,BetMGM,401,0.1531,0.071,-0.0465,31,D,,,,0.0,NO,,
2026-05-29,,Pete Alonso,Baltimore Orioles,TBD,DraftKings,295,0.2062,0.0713,-0.047,59,C,,,,0.0,NO,,
2026-05-29,,Yohendrick Piñango,Toronto Blue Jays,Trevor Rogers,BetMGM,383,0.1597,0.0716,-0.0473,34,D,,,,0.0,NO,,
2026-05-29,,Nicky Lopez,Texas Rangers,Stephen Kolek,FanDuel,394,0.154,0.0714,-0.0485,31,D,,,,0.0,NO,,
2026-05-29,,Javier Sanoja,Miami Marlins,Freddy Peralta,DraftKings,382,0.1583,0.071,-0.0491,33,D,,,,0.0,NO,,
2026-05-29,,Steward Berroa,Philadelphia Phillies,Justin Wrobleski,FanDuel,385,0.1555,0.0721,-0.0506,50,C,,,,0.0,NO,,
2026-05-29,,Heriberto Hernández,Miami Marlins,Freddy Peralta,DraftKings,391,0.1531,0.071,-0.0506,30,D,,,,0.0,NO,,
2026-05-29,,Brayan Rocchio,Cleveland Guardians,Tyler Samaniego,BetMGM,390,0.1531,0.071,-0.051,30,D,,,,0.0,NO,,
2026-05-29,,Alejandro Osuna,Texas Rangers,Stephen Kolek,BetMGM,359,0.1667,0.0709,-0.0512,38,D,,,,0.0,NO,,
2026-05-29,,Joe Mack,Miami Marlins,Freddy Peralta,DraftKings,388,0.1531,0.071,-0.0518,30,D,,,,0.0,NO,,
2026-05-29,,Nick Sogard,Boston Red Sox,Slade Cecconi,BetMGM,370,0.1593,0.0715,-0.0534,33,D,,,,0.0,NO,,
2026-05-29,,Nick Allen,Houston Astros,Coleman Crow,DraftKings,372,0.1583,0.071,-0.0535,33,D,,,,0.0,NO,,
2026-05-29,,Gunnar Henderson,Baltimore Orioles,TBD,BetMGM,381,0.1538,0.0713,-0.0541,30,D,,,,0.0,NO,,
2026-05-29,,Shohei Ohtani,Los Angeles Dodgers,Zack Wheeler,BetMGM,300,0.1936,0.0732,-0.0564,94,C,,,,0.0,NO,,
2026-05-29,,Kyle Isbel,Kansas City Royals,MacKenzie Gore,DraftKings,373,0.1531,0.071,-0.0583,29,D,,,,0.0,NO,,
2026-05-29,,Juan Soto,New York Mets,Max Meyer,DraftKings,284,0.2013,0.0696,-0.0592,95,C,,,,0.0,NO,,
2026-05-29,,Daulton Varsho,Toronto Blue Jays,Trevor Rogers,DraftKings,367,0.1544,0.0716,-0.0597,29,D,,,,0.0,NO,,
2026-05-29,,Marcelo Mayer,Boston Red Sox,Slade Cecconi,FanDuel,360,0.1576,0.0707,-0.0598,32,D,,,,0.0,NO,,
2026-05-29,,Harrison Bader,San Francisco Giants,Michael Lorenzen,DraftKings,367,0.1531,0.071,-0.061,29,D,,,,0.0,NO,,
2026-05-29,,Luke Keaschall,Minnesota Twins,Jared Jones,FanDuel,355,0.1583,0.071,-0.0615,32,D,,,,0.0,NO,,
2026-05-29,,Tristan Gray,Minnesota Twins,Jared Jones,BetMGM,361,0.1531,0.071,-0.0638,29,D,,,,0.0,NO,,
2026-05-29,,Jared Triolo,Pittsburgh Pirates,Taj Bradley,DraftKings,354,0.1531,0.071,-0.0672,28,D,,,,0.0,NO,,
2026-05-29,,Aaron Judge,New York Yankees,Luis Severino,BetMGM,254,0.2114,0.0731,-0.0711,99,C,,,,0.0,NO,,
2026-05-29,,Juan Soto,New York Mets,Max Meyer,FanDuel,261,0.2013,0.0696,-0.0758,93,C,,,,0.0,NO,,
2026-05-29,,Aaron Judge,New York Yankees,Luis Severino,FanDuel,241,0.2114,0.0731,-0.0819,99,C,,,,0.0,NO,,
2026-05-29,,Shohei Ohtani,Los Angeles Dodgers,Zack Wheeler,DraftKings,255,0.1926,0.0728,-0.0891,90,C,,,,0.0,NO,,
