Player,Date,Pitcher,Team,ISO,Pitcher_HR9,HardHit,FlyBall,ParkFactor,WindFactor,Matchup,HR_Result,BarrelRate,ExitVelocity,LaunchAngle,RecentHRRate
Carlos Hernández,2024-08-12,Pablo López,Kansas City Royals,0.166,1.0,52.8,24.28,1.01,1.1,0.98,0,10.0,90.0,16.0,0.1
Angel Zerpa,2024-08-12,Pablo López,Kansas City Royals,0.229,2.11,31.06,27.52,1.15,0.98,0.69,0,10.0,90.0,16.0,0.1
Willi Castro,2024-08-12,Brady Singer,Minnesota Twins,0.187,1.49,57.41,20.43,1.0,1.17,0.98,1,10.0,90.0,16.0,0.1
Trevor Larnach,2024-08-12,Brady Singer,Minnesota Twins,0.324,1.76,32.82,37.64,0.92,1.13,0.75,0,10.0,90.0,16.0,0.1
Kyle Farmer,2024-08-12,Brady Singer,Minnesota Twins,0.157,1.9,37.7,29.37,1.02,1.05,0.74,0,10.0,90.0,16.0,0.1
Royce Lewis,2024-08-12,Brady Singer,Minnesota Twins,0.21,1.0,52.74,25.24,0.96,1.0,0.84,1,10.0,90.0,16.0,0.1
Matt Wallner,2024-08-12,Brady Singer,Minnesota Twins,0.193,1.54,55.39,20.59,0.91,1.07,0.77,0,10.0,90.0,16.0,0.1
Byron Buxton,2024-08-12,Brady Singer,Minnesota Twins,0.154,1.93,40.59,34.49,1.14,1.08,0.88,0,10.0,90.0,16.0,0.1
Manuel Margot,2024-08-12,Brady Singer,Minnesota Twins,0.175,1.64,54.22,48.96,1.0,1.1,0.56,0,10.0,90.0,16.0,0.1
Max Kepler,2024-08-12,Brady Singer,Minnesota Twins,0.171,1.38,47.84,43.71,0.99,1.11,0.59,0,10.0,90.0,16.0,0.1
Carlos Santana,2024-08-12,Brady Singer,Minnesota Twins,0.222,2.2,33.3,24.07,1.19,1.05,0.88,0,10.0,90.0,16.0,0.1
Ryan Jeffers,2024-08-12,Brady Singer,Minnesota Twins,0.177,1.35,26.9,38.08,1.02,1.08,0.59,0,10.0,90.0,16.0,0.1
Austin Martin,2024-08-12,Brady Singer,Minnesota Twins,0.175,1.3,48.66,48.47,1.09,1.17,0.66,0,10.0,90.0,16.0,0.1
Pablo López,2024-08-12,Brady Singer,Minnesota Twins,0.212,1.44,41.0,46.11,1.12,0.93,0.65,0,10.0,90.0,16.0,0.1
Griffin Jax,2024-08-12,Brady Singer,Minnesota Twins,0.324,1.21,52.76,44.41,1.0,1.15,0.58,0,10.0,90.0,16.0,0.1
Trevor Richards,2024-08-12,Brady Singer,Minnesota Twins,0.265,0.99,43.95,25.31,1.2,0.94,0.94,0,10.0,90.0,16.0,0.1
Scott Blewett,2024-08-12,Brady Singer,Minnesota Twins,0.122,0.91,44.94,40.53,1.08,0.97,0.85,0,10.0,90.0,16.0,0.1
Alex Verdugo,2024-08-12,Ky Bush,New York Yankees,0.301,0.96,48.48,34.68,1.19,1.1,0.84,0,10.0,90.0,16.0,0.1
Juan Soto,2024-08-12,Ky Bush,New York Yankees,0.292,1.75,48.03,45.03,1.11,1.03,0.77,0,10.0,90.0,16.0,0.1
Aaron Judge,2024-08-12,Ky Bush,New York Yankees,0.238,1.59,51.37,47.0,1.1,0.99,0.98,0,10.0,90.0,16.0,0.1
Giancarlo Stanton,2024-08-12,Ky Bush,New York Yankees,0.313,1.39,54.81,26.08,1.09,0.92,0.74,0,10.0,90.0,16.0,0.1
Austin Wells,2024-08-12,Ky Bush,New York Yankees,0.178,1.01,35.1,46.92,1.01,1.16,0.6,0,10.0,90.0,16.0,0.1
Gleyber Torres,2024-08-12,Ky Bush,New York Yankees,0.328,1.71,48.76,24.24,1.17,0.99,0.51,0,10.0,90.0,16.0,0.1
Jazz Chisholm Jr.,2024-08-12,Ky Bush,New York Yankees,0.259,1.75,33.78,40.8,1.09,1.07,0.68,0,10.0,90.0,16.0,0.1
Ben Rice,2024-08-12,Ky Bush,New York Yankees,0.22,1.41,49.03,23.93,1.18,0.93,0.78,0,10.0,90.0,16.0,0.1
Anthony Volpe,2024-08-12,Ky Bush,New York Yankees,0.184,1.29,46.82,45.33,0.93,1.16,0.66,0,10.0,90.0,16.0,0.1
DJ LeMahieu,2024-08-12,Ky Bush,New York Yankees,0.161,1.81,30.44,30.58,1.09,0.93,0.66,0,10.0,90.0,16.0,0.1
Luis Gil,2024-08-12,Ky Bush,New York Yankees,0.162,1.7,34.86,28.26,1.0,0.97,0.87,0,10.0,90.0,16.0,0.1
Tim Hill,2024-08-12,Ky Bush,New York Yankees,0.29,1.36,46.53,21.39,1.11,0.97,0.88,0,10.0,90.0,16.0,0.1
Enyel De Los Santos,2024-08-12,Ky Bush,New York Yankees,0.22,1.82,59.42,48.14,1.08,1.09,0.9,0,10.0,90.0,16.0,0.1
Nicky Lopez,2024-08-12,Luis Gil,Chicago White Sox,0.219,1.48,48.24,30.86,1.01,1.07,0.56,0,10.0,90.0,16.0,0.1
Lenyn Sosa,2024-08-12,Luis Gil,Chicago White Sox,0.232,1.74,52.53,22.86,0.98,0.94,0.83,0,10.0,90.0,16.0,0.1
Andrew Benintendi,2024-08-12,Luis Gil,Chicago White Sox,0.188,1.44,37.24,29.26,1.08,1.12,0.54,0,10.0,90.0,16.0,0.1
Andrew Vaughn,2024-08-12,Luis Gil,Chicago White Sox,0.184,0.97,43.5,27.69,1.13,0.99,0.8,0,10.0,90.0,16.0,0.1
Gavin Sheets,2024-08-12,Luis Gil,Chicago White Sox,0.129,2.17,40.29,33.44,1.12,1.19,0.82,0,10.0,90.0,16.0,0.1
Korey Lee,2024-08-12,Luis Gil,Chicago White Sox,0.147,1.24,54.14,21.41,1.07,0.93,0.8,1,10.0,90.0,16.0,0.1
Dominic Fletcher,2024-08-12,Luis Gil,Chicago White Sox,0.252,1.19,44.23,36.52,1.2,0.99,0.78,0,10.0,90.0,16.0,0.1
Corey Julks,2024-08-12,Luis Gil,Chicago White Sox,0.295,1.27,39.48,21.14,1.11,0.99,0.78,0,10.0,90.0,16.0,0.1
Brooks Baldwin,2024-08-12,Luis Gil,Chicago White Sox,0.312,1.49,52.94,48.14,0.97,1.02,0.86,1,10.0,90.0,16.0,0.1
Ky Bush,2024-08-12,Luis Gil,Chicago White Sox,0.336,1.36,50.65,31.89,1.17,0.97,0.57,0,10.0,90.0,16.0,0.1
Touki Toussaint,2024-08-12,Luis Gil,Chicago White Sox,0.254,1.12,50.17,22.97,1.17,1.18,0.99,0,10.0,90.0,16.0,0.1
Justin Anderson,2024-08-12,Luis Gil,Chicago White Sox,0.131,0.85,51.15,36.42,1.18,1.11,0.5,0,10.0,90.0,16.0,0.1
Dominic Leone,2024-08-12,Luis Gil,Chicago White Sox,0.171,2.2,38.78,29.23,1.08,0.95,0.53,0,10.0,90.0,16.0,0.1
Steven Wilson,2024-08-12,Luis Gil,Chicago White Sox,0.327,0.96,37.9,23.58,0.92,0.93,0.96,0,10.0,90.0,16.0,0.1
Shohei Ohtani,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.216,1.55,28.88,37.48,1.15,0.9,0.69,1,10.0,90.0,16.0,0.1
Mookie Betts,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.245,1.11,39.48,24.51,1.14,1.08,0.72,1,10.0,90.0,16.0,0.1
Freddie Freeman,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.257,1.64,30.85,44.2,0.92,0.94,0.55,0,10.0,90.0,16.0,0.1
Teoscar Hernández,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.277,2.04,42.41,29.1,0.93,1.17,0.71,0,10.0,90.0,16.0,0.1
Gavin Lux,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.327,1.26,27.76,22.67,1.04,1.09,0.72,0,10.0,90.0,16.0,0.1
Will Smith,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.339,1.95,58.12,33.21,1.09,1.07,0.59,0,10.0,90.0,16.0,0.1
Miguel Rojas,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.272,1.52,43.09,27.44,1.06,0.9,0.65,0,10.0,90.0,16.0,0.1
Enrique Hernández,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.178,0.95,44.02,26.39,1.11,0.99,0.59,0,10.0,90.0,16.0,0.1
Kevin Kiermaier,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.259,1.24,55.71,39.16,1.02,1.11,0.62,0,10.0,90.0,16.0,0.1
Clayton Kershaw,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.305,1.41,48.87,31.96,1.07,1.13,0.72,0,10.0,90.0,16.0,0.1
Joe Kelly,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.234,1.67,38.56,49.08,0.98,1.12,0.67,0,10.0,90.0,16.0,0.1
Alex Vesia,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.263,1.6,42.51,48.38,1.19,0.99,0.76,0,10.0,90.0,16.0,0.1
Michael Kopech,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.161,0.84,33.9,27.13,1.12,1.16,0.99,0,10.0,90.0,16.0,0.1
Daniel Hudson,2024-08-12,Freddy Peralta,Los Angeles Dodgers,0.158,1.98,49.31,41.2,1.06,1.01,0.65,0,10.0,90.0,16.0,0.1
Brice Turang,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.253,1.05,58.81,33.48,0.97,0.97,0.55,0,10.0,90.0,16.0,0.1
Jackson Chourio,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.191,1.58,45.32,20.31,0.91,0.91,0.94,0,10.0,90.0,16.0,0.1
Garrett Mitchell,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.213,1.81,54.98,40.36,1.02,1.02,0.94,0,10.0,90.0,16.0,0.1
Jake Bauers,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.243,0.87,34.73,23.25,1.06,1.13,0.96,0,10.0,90.0,16.0,0.1
William Contreras,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.236,1.22,32.73,48.46,1.0,1.09,0.7,1,10.0,90.0,16.0,0.1
Willy Adames,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.21,0.89,28.14,22.44,1.11,1.02,0.75,0,10.0,90.0,16.0,0.1
Gary Sánchez,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.334,1.58,25.28,31.78,1.18,1.14,0.68,0,10.0,90.0,16.0,0.1
Rhys Hoskins,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.165,1.71,59.67,43.43,1.03,1.09,0.86,0,10.0,90.0,16.0,0.1
Sal Frelick,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.219,1.32,42.24,22.76,1.12,1.12,0.93,0,10.0,90.0,16.0,0.1
Joey Ortiz,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.319,1.67,40.77,22.72,0.95,1.13,0.56,0,10.0,90.0,16.0,0.1
Freddy Peralta,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.197,2.18,26.39,41.15,0.98,1.09,0.96,0,10.0,90.0,16.0,0.1
Bryan Hudson,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.196,0.89,37.57,40.69,1.12,1.07,0.74,0,10.0,90.0,16.0,0.1
Bryse Wilson,2024-08-12,Clayton Kershaw,Milwaukee Brewers,0.329,2.04,43.93,33.06,1.1,1.17,0.56,0,10.0,90.0,16.0,0.1
Ernie Clement,2024-08-12,Davis Daniel,Toronto Blue Jays,0.148,1.29,31.21,47.31,1.16,0.92,0.87,0,10.0,90.0,16.0,0.1
Daulton Varsho,2024-08-12,Davis Daniel,Toronto Blue Jays,0.304,2.04,26.04,34.69,1.15,1.11,0.62,0,10.0,90.0,16.0,0.1
Vladimir Guerrero Jr.,2024-08-12,Davis Daniel,Toronto Blue Jays,0.159,1.14,52.86,43.74,0.97,0.94,0.89,0,10.0,90.0,16.0,0.1
Spencer Horwitz,2024-08-12,Davis Daniel,Toronto Blue Jays,0.142,1.88,44.5,24.2,1.03,1.0,0.59,0,10.0,90.0,16.0,0.1
Alejandro Kirk,2024-08-12,Davis Daniel,Toronto Blue Jays,0.186,1.31,33.36,29.61,1.0,0.91,0.93,0,10.0,90.0,16.0,0.1
Will Wagner,2024-08-12,Davis Daniel,Toronto Blue Jays,0.297,1.05,42.99,28.71,1.15,1.02,0.61,0,10.0,90.0,16.0,0.1
Leo Jiménez,2024-08-12,Davis Daniel,Toronto Blue Jays,0.213,1.69,43.54,28.26,1.14,1.0,0.71,1,10.0,90.0,16.0,0.1
Joey Loperfido,2024-08-12,Davis Daniel,Toronto Blue Jays,0.175,0.86,36.82,46.07,0.97,1.19,0.92,0,10.0,90.0,16.0,0.1
Steward Berroa,2024-08-12,Davis Daniel,Toronto Blue Jays,0.132,0.99,59.61,40.88,0.94,1.11,0.73,0,10.0,90.0,16.0,0.1
Bowden Francis,2024-08-12,Davis Daniel,Toronto Blue Jays,0.279,1.64,56.74,41.8,1.09,0.92,0.94,0,10.0,90.0,16.0,0.1
Zach Pop,2024-08-12,Davis Daniel,Toronto Blue Jays,0.316,1.52,47.65,20.17,0.9,0.93,0.68,0,10.0,90.0,16.0,0.1
Génesis Cabrera,2024-08-12,Davis Daniel,Toronto Blue Jays,0.283,0.99,26.02,31.92,1.06,0.96,0.9,0,10.0,90.0,16.0,0.1
Chad Green,2024-08-12,Davis Daniel,Toronto Blue Jays,0.271,1.83,46.16,21.63,1.13,1.0,0.72,0,10.0,90.0,16.0,0.1
Nolan Schanuel,2024-08-12,Bowden Francis,Los Angeles Angels,0.193,1.07,52.49,47.39,1.11,1.13,0.83,0,10.0,90.0,16.0,0.1
Zach Neto,2024-08-12,Bowden Francis,Los Angeles Angels,0.183,1.09,39.21,23.08,1.02,0.92,0.53,0,10.0,90.0,16.0,0.1
Logan O'Hoppe,2024-08-12,Bowden Francis,Los Angeles Angels,0.132,1.78,25.71,48.09,1.04,1.15,0.76,0,10.0,90.0,16.0,0.1
Matt Thaiss,2024-08-12,Bowden Francis,Los Angeles Angels,0.339,1.85,35.67,25.62,0.99,1.0,0.76,0,10.0,90.0,16.0,0.1
Willie Calhoun,2024-08-12,Bowden Francis,Los Angeles Angels,0.214,1.42,26.2,34.05,0.93,1.19,0.89,0,10.0,90.0,16.0,0.1
Taylor Ward,2024-08-12,Bowden Francis,Los Angeles Angels,0.158,1.19,45.0,47.53,0.94,1.06,0.8,0,10.0,90.0,16.0,0.1
Anthony Rendon,2024-08-12,Bowden Francis,Los Angeles Angels,0.255,0.9,36.14,34.41,1.15,1.03,0.81,0,10.0,90.0,16.0,0.1
Brandon Drury,2024-08-12,Bowden Francis,Los Angeles Angels,0.143,1.5,51.84,36.98,1.11,1.04,0.54,0,10.0,90.0,16.0,0.1
Mickey Moniak,2024-08-12,Bowden Francis,Los Angeles Angels,0.164,1.48,49.78,31.7,0.99,1.1,0.78,1,10.0,90.0,16.0,0.1
Kevin Pillar,2024-08-12,Bowden Francis,Los Angeles Angels,0.236,1.41,30.88,25.58,1.13,1.15,0.83,0,10.0,90.0,16.0,0.1
Jo Adell,2024-08-12,Bowden Francis,Los Angeles Angels,0.204,1.06,42.95,37.33,1.17,0.97,0.79,1,10.0,90.0,16.0,0.1
Davis Daniel,2024-08-12,Bowden Francis,Los Angeles Angels,0.333,1.92,47.56,43.85,1.02,0.92,0.95,0,10.0,90.0,16.0,0.1
Hans Crouse,2024-08-12,Bowden Francis,Los Angeles Angels,0.187,1.52,59.46,28.58,1.07,1.06,0.8,0,10.0,90.0,16.0,0.1
Matt Moore,2024-08-12,Bowden Francis,Los Angeles Angels,0.286,1.52,38.85,23.75,1.14,1.17,0.96,0,10.0,90.0,16.0,0.1
Mike Baumann,2024-08-12,Bowden Francis,Los Angeles Angels,0.252,1.05,54.06,27.89,0.93,1.18,0.69,0,10.0,90.0,16.0,0.1
Charlie Blackmon,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.283,2.01,30.96,43.81,0.93,1.12,0.99,0,10.0,90.0,16.0,0.1
Ezequiel Tovar,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.316,1.92,30.02,22.81,1.16,1.14,0.69,0,10.0,90.0,16.0,0.1
Brenton Doyle,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.213,1.49,33.28,43.05,1.1,1.17,0.83,0,10.0,90.0,16.0,0.1
Ryan McMahon,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.192,1.71,50.45,33.84,1.16,0.99,0.63,0,10.0,90.0,16.0,0.1
Brendan Rodgers,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.274,1.46,59.66,27.87,0.94,0.95,0.9,1,10.0,90.0,16.0,0.1
Michael Toglia,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.158,2.01,37.13,44.3,0.93,0.98,0.88,0,10.0,90.0,16.0,0.1
Jake Cave,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.214,1.54,35.24,35.43,0.93,1.19,0.61,0,10.0,90.0,16.0,0.1
Elias Díaz,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.298,1.26,47.34,49.0,1.02,1.02,0.59,0,10.0,90.0,16.0,0.1
Sam Hilliard,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.279,1.61,27.43,24.88,0.9,0.91,0.82,0,10.0,90.0,16.0,0.1
Bradley Blalock,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.23,1.81,26.33,49.62,0.99,1.04,0.7,0,10.0,90.0,16.0,0.1
Anthony Molina,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.217,0.9,54.97,44.95,0.95,1.18,0.94,0,10.0,90.0,16.0,0.1
Tyler Kinley,2024-08-12,Brandon Pfaadt,Colorado Rockies,0.243,1.63,60.0,28.58,1.08,1.1,0.69,0,10.0,90.0,16.0,0.1
Corbin Carroll,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.286,0.89,41.04,28.13,1.01,1.15,0.71,0,10.0,90.0,16.0,0.1
Ketel Marte,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.314,1.1,54.31,35.2,0.97,1.02,0.7,0,10.0,90.0,16.0,0.1
Kevin Newman,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.189,1.08,33.4,39.37,1.16,0.98,0.62,0,10.0,90.0,16.0,0.1
Joc Pederson,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.198,1.61,40.87,30.55,1.03,1.1,0.97,0,10.0,90.0,16.0,0.1
Josh Bell,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.126,1.0,33.41,42.02,1.14,1.09,0.73,0,10.0,90.0,16.0,0.1
Jake McCarthy,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.203,1.67,42.26,44.66,1.18,1.07,0.76,0,10.0,90.0,16.0,0.1
Adrian Del Castillo,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.24,2.11,53.03,39.02,0.95,1.2,0.59,0,10.0,90.0,16.0,0.1
Eugenio Suárez,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.194,1.79,58.0,21.42,1.06,1.18,0.5,0,10.0,90.0,16.0,0.1
Alek Thomas,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.317,1.35,45.95,48.82,1.07,1.08,0.66,0,10.0,90.0,16.0,0.1
Geraldo Perdomo,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.226,1.13,57.23,30.48,0.93,1.17,0.82,0,10.0,90.0,16.0,0.1
Brandon Pfaadt,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.196,1.78,45.76,21.15,0.95,1.09,0.74,0,10.0,90.0,16.0,0.1
Ryan Thompson,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.225,0.91,41.62,34.38,1.01,1.1,0.97,0,10.0,90.0,16.0,0.1
Justin Martinez,2024-08-12,Bradley Blalock,Arizona Diamondbacks,0.224,1.67,52.99,46.74,1.0,0.94,0.95,0,10.0,90.0,16.0,0.1
Andrew McCutchen,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.276,1.8,43.97,32.29,1.02,1.2,0.93,0,10.0,90.0,16.0,0.1
Ji Hwan Bae,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.267,1.07,28.27,39.16,1.05,0.94,0.84,0,10.0,90.0,16.0,0.1
Bryan Reynolds,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.333,1.44,52.56,27.81,0.99,1.1,0.65,0,10.0,90.0,16.0,0.1
Oneil Cruz,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.243,0.82,53.33,20.95,0.99,1.04,0.55,0,10.0,90.0,16.0,0.1
Joey Bart,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.294,1.33,43.73,23.73,0.91,1.15,0.69,0,10.0,90.0,16.0,0.1
Rowdy Tellez,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.199,1.4,26.65,41.82,1.02,1.01,0.88,0,10.0,90.0,16.0,0.1
Connor Joe,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.274,1.5,33.53,46.27,0.92,1.05,0.63,0,10.0,90.0,16.0,0.1
Isiah Kiner-Falefa,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.144,1.43,37.07,42.31,1.15,0.98,0.59,0,10.0,90.0,16.0,0.1
Ke'Bryan Hayes,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.329,2.03,29.56,30.24,1.15,1.04,0.9,0,10.0,90.0,16.0,0.1
Bryan De La Cruz,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.231,1.79,45.82,48.28,1.16,1.06,0.72,0,10.0,90.0,16.0,0.1
Michael A. Taylor,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.223,1.79,49.82,42.97,1.11,1.1,0.62,0,10.0,90.0,16.0,0.1
Jake Woodford,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.226,1.55,40.3,23.56,1.03,1.04,0.84,0,10.0,90.0,16.0,0.1
Kyle Nicolas,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.168,0.97,53.25,25.3,1.13,0.97,0.59,0,10.0,90.0,16.0,0.1
Jalen Beeks,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.324,2.01,29.39,23.0,1.06,1.07,0.82,0,10.0,90.0,16.0,0.1
Dennis Santana,2024-08-12,Joe Musgrove,Pittsburgh Pirates,0.23,1.17,48.81,34.15,0.92,0.98,0.7,0,10.0,90.0,16.0,0.1
Luis Arraez,2024-08-12,Jake Woodford,San Diego Padres,0.151,1.37,42.24,48.57,0.9,0.93,0.53,0,10.0,90.0,16.0,0.1
Jurickson Profar,2024-08-12,Jake Woodford,San Diego Padres,0.227,2.09,53.65,47.46,1.19,0.96,0.84,0,10.0,90.0,16.0,0.1
Jake Cronenworth,2024-08-12,Jake Woodford,San Diego Padres,0.296,1.53,49.43,43.93,1.19,1.02,0.95,0,10.0,90.0,16.0,0.1
Xander Bogaerts,2024-08-12,Jake Woodford,San Diego Padres,0.274,2.09,53.16,21.64,1.18,1.12,0.83,0,10.0,90.0,16.0,0.1
Donovan Solano,2024-08-12,Jake Woodford,San Diego Padres,0.211,1.97,46.84,22.18,1.12,1.0,0.62,0,10.0,90.0,16.0,0.1
Jackson Merrill,2024-08-12,Jake Woodford,San Diego Padres,0.267,1.52,31.1,27.56,0.92,1.07,0.95,0,10.0,90.0,16.0,0.1
David Peralta,2024-08-12,Jake Woodford,San Diego Padres,0.237,1.96,30.8,47.65,0.99,1.11,0.63,0,10.0,90.0,16.0,0.1
Bryce Johnson,2024-08-12,Jake Woodford,San Diego Padres,0.291,2.07,29.29,20.72,1.12,1.17,0.95,0,10.0,90.0,16.0,0.1
Ha-Seong Kim,2024-08-12,Jake Woodford,San Diego Padres,0.247,1.33,29.18,27.44,0.97,1.06,0.93,0,10.0,90.0,16.0,0.1
Kyle Higashioka,2024-08-12,Jake Woodford,San Diego Padres,0.228,0.88,35.43,47.91,1.03,0.96,0.71,0,10.0,90.0,16.0,0.1
Joe Musgrove,2024-08-12,Jake Woodford,San Diego Padres,0.147,0.91,26.99,21.4,1.01,1.1,0.93,0,10.0,90.0,16.0,0.1
Bryan Hoeing,2024-08-12,Jake Woodford,San Diego Padres,0.156,1.57,54.49,48.44,1.07,1.02,0.78,0,10.0,90.0,16.0,0.1
Jeremiah Estrada,2024-08-12,Jake Woodford,San Diego Padres,0.255,1.79,33.02,43.37,1.03,0.94,0.51,0,10.0,90.0,16.0,0.1
Tanner Scott,2024-08-12,Jake Woodford,San Diego Padres,0.294,1.79,55.13,35.11,1.12,1.0,0.71,0,10.0,90.0,16.0,0.1
Robert Suarez,2024-08-12,Jake Woodford,San Diego Padres,0.184,1.33,26.27,44.45,1.08,1.01,0.77,0,10.0,90.0,16.0,0.1
Jorge Soler,2024-08-12,Blake Snell,Atlanta Braves,0.193,1.65,26.86,33.68,1.04,0.91,0.92,0,10.0,90.0,16.0,0.1
Austin Riley,2024-08-12,Blake Snell,Atlanta Braves,0.251,1.13,43.32,49.94,1.09,1.15,0.76,0,10.0,90.0,16.0,0.1
Marcell Ozuna,2024-08-12,Blake Snell,Atlanta Braves,0.184,0.82,43.23,48.38,1.12,1.17,0.59,0,10.0,90.0,16.0,0.1
Luke Williams,2024-08-12,Blake Snell,Atlanta Braves,0.304,1.35,35.3,22.44,1.07,0.94,0.79,0,10.0,90.0,16.0,0.1
Matt Olson,2024-08-12,Blake Snell,Atlanta Braves,0.337,1.42,48.53,21.59,1.13,1.11,0.6,0,10.0,90.0,16.0,0.1
Orlando Arcia,2024-08-12,Blake Snell,Atlanta Braves,0.158,0.92,27.95,20.84,1.01,1.17,0.7,0,10.0,90.0,16.0,0.1
Sean Murphy,2024-08-12,Blake Snell,Atlanta Braves,0.302,1.44,48.87,43.28,1.07,1.12,0.85,0,10.0,90.0,16.0,0.1
Eli White,2024-08-12,Blake Snell,Atlanta Braves,0.141,2.05,37.96,26.22,0.95,1.19,0.89,0,10.0,90.0,16.0,0.1
Ramón Laureano,2024-08-12,Blake Snell,Atlanta Braves,0.175,1.64,32.45,21.42,0.99,1.01,0.54,0,10.0,90.0,16.0,0.1
Jarred Kelenic,2024-08-12,Blake Snell,Atlanta Braves,0.122,0.86,37.57,20.92,1.01,1.01,0.88,0,10.0,90.0,16.0,0.1
Travis d'Arnaud,2024-08-12,Blake Snell,Atlanta Braves,0.132,1.67,56.34,45.02,1.06,0.96,0.95,0,10.0,90.0,16.0,0.1
Adam Duvall,2024-08-12,Blake Snell,Atlanta Braves,0.307,1.56,31.5,33.36,0.91,0.92,0.93,0,10.0,90.0,16.0,0.1
Whit Merrifield,2024-08-12,Blake Snell,Atlanta Braves,0.233,1.11,31.53,40.6,1.04,1.06,0.81,0,10.0,90.0,16.0,0.1
Chris Sale,2024-08-12,Blake Snell,Atlanta Braves,0.254,2.0,54.95,39.81,1.18,0.98,0.98,0,10.0,90.0,16.0,0.1
Joe Jiménez,2024-08-12,Blake Snell,Atlanta Braves,0.304,1.34,52.62,37.8,1.02,0.96,0.75,0,10.0,90.0,16.0,0.1
Raisel Iglesias,2024-08-12,Blake Snell,Atlanta Braves,0.129,2.19,47.87,26.74,1.09,0.93,0.86,0,10.0,90.0,16.0,0.1
Tyler Fitzgerald,2024-08-12,Chris Sale,San Francisco Giants,0.301,1.35,53.79,48.47,1.18,0.98,0.96,0,10.0,90.0,16.0,0.1
Mark Canha,2024-08-12,Chris Sale,San Francisco Giants,0.173,2.18,26.37,37.6,0.94,1.13,0.81,0,10.0,90.0,16.0,0.1
Heliot Ramos,2024-08-12,Chris Sale,San Francisco Giants,0.243,1.59,45.26,45.51,1.03,1.03,0.89,0,10.0,90.0,16.0,0.1
Matt Chapman,2024-08-12,Chris Sale,San Francisco Giants,0.325,1.85,34.67,31.81,1.15,1.18,0.93,0,10.0,90.0,16.0,0.1
